fingerprint,minutia,score_change
G053X6I_1_1,v21,-0.086457505
G053X6I_1_1,v22,-0.534649652
G053X6I_1_1,v23,-0.347200693
G053X6I_1_1,v24,-0.316592673
G053X6I_1_1,v25,-0.17494714
G053X6I_1_1,v26,-0.382863751
G053X6I_1_1,v27,0.188927343
G053X6I_1_1,v28,-0.15527856
G053X6I_1_1,v29,-0.018213781
G053X6I_1_1,v30,-0.375861723
G053X6I_1_1,v31,-0.223361865
G053X6I_1_1,v32,-0.401344518
G053X6I_1_1,v33,0.181808307
G053X6I_1_1,v34,-0.103774663
G053X6I_1_1,v35,-0.091022336
G053X6I_1_1,v36,-0.023505667
G053X6I_1_1,v37,-0.264207965
G053X6I_1_1,v38,0.106850792
G053X6I_1_1,v39,-0.333074247
G053X6I_1_1,v40,-0.565682165
G053X6I_1_1,v41,0.156783345
G053X6I_1_1,v42,0.17605517
G053X6I_1_1,v43,-0.261914194
G053X6I_1_1,v44,-0.11324447
U260X8I_1_1,v0,-0.092921397
U260X8I_1_1,v1,-0.194611273
U260X8I_1_1,v2,-0.074583139
U260X8I_1_1,v3,-0.157883589
U260X8I_1_1,v4,-0.150872948
U260X8I_1_1,v5,-0.009057376
U260X8I_1_1,v6,-0.315211936
U260X8I_1_1,v7,-0.144018339
U229X2I_1_1,v0,-0.083765486
U229X2I_1_1,v1,0.092091997
U229X2I_1_1,v2,0.092091997
U229X2I_1_1,v3,-0.042416005
U229X2I_1_1,v4,0.027807399
U229X2I_1_1,v5,0.027807399
U229X2I_1_1,v6,-0.035752885
U229X2I_1_1,v7,0.027807399
U229X2I_1_1,v8,0.027807399
U229X2I_1_1,v9,-0.132179788
U229X2I_1_1,v10,-0.035098102
U229X2I_1_1,v11,-0.098965381
U229X2I_1_1,v12,0.002475421
U229X2I_1_1,v13,0.092091997
U229X2I_1_1,v14,0.092091997
U229X2I_1_1,v15,-0.151262446
U229X2I_1_1,v16,0.027807399
U229X2I_1_1,v17,-0.135230865
U229X2I_1_1,v18,-0.177416622
U229X2I_1_1,v19,-0.120003267
U229X2I_1_1,v20,-0.143038736
U229X2I_1_1,v21,-0.157731136
U229X2I_1_1,v22,0.003636253
U229X2I_1_1,v23,-0.081579333
U237X1I_1_1,v0,0.076798218
U237X1I_1_1,v1,-0.509078977
U237X1I_1_1,v2,-0.345705549
U237X1I_1_1,v3,0.21155794
U237X1I_1_1,v4,0.139797639
U237X1I_1_1,v5,-0.247140845
U237X1I_1_1,v6,-0.382797308
U237X1I_1_1,v7,0.267298252
U237X1I_1_1,v8,-0.205264124
U237X1I_1_1,v9,-0.535796293
U237X1I_1_1,v10,-0.336864345
U237X1I_1_1,v11,-0.2498473
U237X1I_1_1,v12,-0.176763395
U237X1I_1_1,v13,-0.201696802
U237X1I_1_1,v14,-0.184897005
U237X1I_1_1,v15,0.468025043
U237X1I_1_1,v16,-0.16714053
G003X8I_1_1,v0,-0.281566547
G003X8I_1_1,v1,-0.087526033
G003X8I_1_1,v2,-0.536244538
G003X8I_1_1,v3,-0.343642925
G003X8I_1_1,v4,-0.060016295
G003X8I_1_1,v5,-0.249686142
G003X8I_1_1,v6,0.037313948
G003X8I_1_1,v7,-0.127856111
G003X8I_1_1,v8,-0.015799456
G003X8I_1_1,v9,-0.21878576
G003X8I_1_1,v10,0.122381254
G003X8I_1_1,v11,0.032352236
G003X8I_1_1,v12,0.037976031
U242X1I_1_1,v0,-0.252520817
U242X1I_1_1,v1,-0.14591526
U242X1I_1_1,v2,-0.125861898
U242X1I_1_1,v3,0.069345838
U242X1I_1_1,v4,-0.132359687
U242X1I_1_1,v5,-0.145193433
U242X1I_1_1,v6,-0.033706543
U242X1I_1_1,v7,0.038903928
U242X1I_1_1,v8,0.139795449
U242X1I_1_1,v9,-0.134293398
U242X1I_1_1,v10,-0.038366812
U242X1I_1_1,v11,0.193072331
U242X1I_1_1,v12,0.26341039
U242X1I_1_1,v13,0.024574147
U242X1I_1_1,v14,0.085745513
U242X1I_1_1,v15,-0.038123921
U242X1I_1_1,v16,-0.029064059
U242X1I_1_1,v17,0.042017945
U242X1I_1_1,v18,0.02862073
B198X6I_1_1,v0,-0.126376949
B198X6I_1_1,v1,-0.166747856
B198X6I_1_1,v2,-0.134774157
B198X6I_1_1,v3,0.030651445
B198X6I_1_1,v4,0.030651445
B198X6I_1_1,v5,-0.038940768
B198X6I_1_1,v6,-0.156446284
B198X6I_1_1,v7,0.030651445
B198X6I_1_1,v8,-0.035089141
B198X6I_1_1,v9,-0.111528305
B198X6I_1_1,v10,0.030651445
B198X6I_1_1,v11,0.030651445
B198X6I_1_1,v12,0.057298882
B198X6I_1_1,v13,0.057298882
B198X6I_1_1,v14,0.030651445
B198X6I_1_1,v15,0.057298882
B198X6I_1_1,v16,0.030651445
B198X6I_1_1,v17,-0.161285143
B198X6I_1_1,v18,-0.04096197
B198X6I_1_1,v19,-0.012656466
B198X6I_1_1,v20,-0.191222315
B198X6I_1_1,v21,-0.064671959
B198X6I_1_1,v22,-0.016069163
U216X4I_1_1,v0,0.133675324
U216X4I_1_1,v1,0.316932732
U216X4I_1_1,v2,0.101935735
U216X4I_1_1,v3,-0.057584723
U216X4I_1_1,v4,0.083925157
U216X4I_1_1,v5,0.393788557
U216X4I_1_1,v6,0.134346538
U216X4I_1_1,v7,0.063304735
U216X4I_1_1,v8,0.086403395
U216X4I_1_1,v9,-0.033393278
U216X4I_1_1,v10,0.012262185
U216X4I_1_1,v11,0.310884267
U215X8I_1_1,v0,-0.240612323
U215X8I_1_1,v1,-0.152627538
U215X8I_1_1,v2,-0.471173246
U215X8I_1_1,v3,0.435776688
U215X8I_1_1,v4,-0.3233233
U215X8I_1_1,v5,-0.204145834
U215X8I_1_1,v6,-0.521509282
U215X8I_1_1,v7,-0.393781596
U238X1I_1_1,v0,0.473960468
U238X1I_1_1,v1,-0.104665996
U238X1I_1_1,v2,0.162285391
U238X1I_1_1,v3,0.11455601
U238X1I_1_1,v4,0.00989812
U238X1I_1_1,v5,0.186849069
U238X1I_1_1,v6,0.064101228
U238X1I_1_1,v7,-0.228619841
U238X1I_1_1,v8,0.109691759
U238X1I_1_1,v9,0.079600961
U238X1I_1_1,v10,0.24960023
U238X1I_1_1,v11,-0.113637412
U238X1I_1_1,v12,0.172386403
U238X1I_1_1,v13,0.08609915
U238X1I_1_1,v14,0.111618635
U238X1I_1_1,v15,-0.022271909
U238X1I_1_1,v16,0.390803556
G011X7I_1_1,v0,-0.052789269
G011X7I_1_1,v1,0.092183327
G011X7I_1_1,v2,-0.288151109
G011X7I_1_1,v3,0.317923584
G011X7I_1_1,v4,-0.295457928
G011X7I_1_1,v5,-0.519215258
G011X7I_1_1,v6,0.165244561
G011X7I_1_1,v7,-0.361232039
G011X7I_1_1,v8,-0.707335629
G011X7I_1_1,v9,-0.048689004
G011X7I_1_1,v10,-0.065600245
G011X7I_1_1,v11,-0.566364229
G011X7I_1_1,v12,-0.647282851
G011X7I_1_1,v13,-0.626289879
G011X7I_1_1,v14,-1.091799966
G011X7I_1_1,v15,-0.804057869
G011X7I_1_1,v16,-0.740094174
G011X7I_1_1,v17,0.04574852
G011X7I_1_1,v18,-0.340370127
G011X7I_1_1,v19,-0.141873746
G011X7I_1_1,v20,-0.252395014
G011X7I_1_1,v21,0.302755022
G011X7I_1_1,v22,0.070177499
B157X7I_1_1,v0,0.136695458
B157X7I_1_1,v1,-0.21212118
B157X7I_1_1,v2,-0.054125301
B157X7I_1_1,v3,-0.091437937
B157X7I_1_1,v4,-0.082525367
B157X7I_1_1,v5,-0.124088871
B157X7I_1_1,v6,0.117017112
B157X7I_1_1,v7,0.1009126
B157X7I_1_1,v8,0.31452653
B157X7I_1_1,v9,0.11626029
B157X7I_1_1,v10,-0.24896831
B157X7I_1_1,v11,-0.077069205
U261X6I_1_1,v0,-0.049227622
U261X6I_1_1,v1,0.126338517
U261X6I_1_1,v2,-0.061907828
U261X6I_1_1,v3,0.088879224
U261X6I_1_1,v4,0.068980261
U261X6I_1_1,v5,-0.508751739
U261X6I_1_1,v6,-0.084460136
U261X6I_1_1,v7,-0.473016475
U261X6I_1_1,v8,-0.517745085
U261X6I_1_1,v9,0.187578347
U256X7I_1_1,v0,-0.520346996
U256X7I_1_1,v1,0.275659675
U256X7I_1_1,v2,0.062366893
U256X7I_1_1,v3,-0.006637697
U256X7I_1_1,v4,-0.247298443
U256X7I_1_1,v5,-0.399154706
U256X7I_1_1,v6,-0.130726723
U256X7I_1_1,v7,-0.277361754
U256X7I_1_1,v8,-0.107235553
U256X7I_1_1,v9,-0.015629774
U256X7I_1_1,v10,0.047209784
U256X7I_1_1,v11,-0.273473924
U256X7I_1_1,v12,0.247206675
U256X7I_1_1,v13,-0.051823493
U256X7I_1_1,v14,0.149393286
U256X7I_1_1,v15,0.158454588
B117X0I_1_1,v0,-0.170718889
B117X0I_1_1,v1,-0.675959041
B117X0I_1_1,v2,0.147316751
B117X0I_1_1,v3,-0.193074704
B117X0I_1_1,v4,-0.069952585
B117X0I_1_1,v5,-0.124446199
B117X0I_1_1,v6,0.136909248
B117X0I_1_1,v7,0.014154549
B117X0I_1_1,v8,-0.110132124
B117X0I_1_1,v9,0.003376665
B117X0I_1_1,v10,0.024997594
B117X0I_1_1,v11,-0.130079682
B107X9I_1_1,v0,0.077858067
B107X9I_1_1,v1,-0.155036681
B107X9I_1_1,v2,0.457858505
B107X9I_1_1,v3,0.195666585
B107X9I_1_1,v4,0.05533946
B107X9I_1_1,v5,0.181438201
B107X9I_1_1,v6,-0.380068862
B107X9I_1_1,v7,0.21167442
B107X9I_1_1,v8,-0.272654633
B107X9I_1_1,v9,0.0589671
B107X9I_1_1,v10,-0.299700188
B107X9I_1_1,v11,0.818705892
B107X9I_1_1,v12,-0.040944186
B107X9I_1_1,v13,-0.136609544
B107X9I_1_1,v14,-0.083600969
B107X9I_1_1,v15,0.172491003
B107X9I_1_1,v16,-0.05157401
B107X9I_1_1,v17,0.045528545
B107X9I_1_1,v18,0.269120999
B107X9I_1_1,v19,-0.19378473
B107X9I_1_1,v20,0.378554258
B107X9I_1_1,v21,-0.144995776
B107X9I_1_1,v22,-0.344320936
B107X9I_1_1,v23,-0.112673473
U232X4I_1_1,v0,0
U232X4I_1_1,v1,0
U232X4I_1_1,v2,0
U232X4I_1_1,v3,0
U232X4I_1_1,v4,0
U232X4I_1_1,v5,0
U232X4I_1_1,v6,0
B127X6I_1_1,v0,0.028239561
B127X6I_1_1,v1,0.250339401
B127X6I_1_1,v2,0.073874753
B127X6I_1_1,v3,-0.226775889
B127X6I_1_1,v4,-0.005762179
B127X6I_1_1,v5,-0.011272977
B127X6I_1_1,v6,-0.099854477
B127X6I_1_1,v7,-0.156484852
B127X6I_1_1,v8,-0.021110063
B127X6I_1_1,v9,0.059733479
B127X6I_1_1,v10,0.028853376
B127X6I_1_1,v11,-0.24733035
B179X2I_1_1,v0,-0.209175366
B179X2I_1_1,v1,-0.237685574
B179X2I_1_1,v2,-0.245007149
B179X2I_1_1,v3,-0.237966453
B179X2I_1_1,v4,0.143998916
B179X2I_1_1,v5,-0.150455183
B179X2I_1_1,v6,-0.083223518
B179X2I_1_1,v7,-0.15608145
B179X2I_1_1,v8,0.128932458
B179X2I_1_1,v9,0.401574505
B179X2I_1_1,v10,0.135447441
B179X2I_1_1,v11,-0.168529129
B179X2I_1_1,v12,-0.143058496
B179X2I_1_1,v13,-0.385774094
B179X2I_1_1,v14,-0.147027597
B179X2I_1_1,v15,0.103173619
B179X2I_1_1,v16,0.201177484
B179X2I_1_1,v17,-0.108491543
B109X4I_1_1,v0,-0.001206274
B109X4I_1_1,v1,-0.017904033
B109X4I_1_1,v2,-0.103679084
B109X4I_1_1,v3,-0.152328653
B109X4I_1_1,v4,0.039940211
B109X4I_1_1,v5,-0.077156864
B109X4I_1_1,v6,0.132546639
B109X4I_1_1,v7,0.029908146
B109X4I_1_1,v8,0.035312771
B109X4I_1_1,v9,-0.28179384
B109X4I_1_1,v10,0.054617877
B109X4I_1_1,v11,-0.335470067
B109X4I_1_1,v12,-0.085935118
B109X4I_1_1,v13,-0.047525794
B109X4I_1_1,v14,-0.077596663
B109X4I_1_1,v15,0.175869592
B109X4I_1_1,v16,-0.057771715
B109X4I_1_1,v17,0.095229658
B109X4I_1_1,v18,-0.048473228
B109X4I_1_1,v19,0.063329904
B109X4I_1_1,v20,0.135614435
B109X4I_1_1,v21,-0.455597739
B109X4I_1_1,v22,-0.158393326
B109X4I_1_1,v23,-0.006844749
G062X9I_1_1,v0,-0.663087708
G062X9I_1_1,v1,-0.548756747
G062X9I_1_1,v2,-0.248188691
G062X9I_1_1,v3,-0.201773009
G062X9I_1_1,v4,0.354613868
G062X9I_1_1,v5,-0.119465151
G062X9I_1_1,v6,-0.038289715
G062X9I_1_1,v7,-0.411113989
G062X9I_1_1,v8,-0.140014652
G062X9I_1_1,v9,0.259021302
G062X9I_1_1,v10,0.39386304
G062X9I_1_1,v11,0.014091678
G062X9I_1_1,v12,-0.089320612
G062X9I_1_1,v13,-0.662056761
G062X9I_1_1,v14,-0.106322539
G062X9I_1_1,v15,-0.120007547
G062X9I_1_1,v16,-0.106273965
G012X8I_1_1,v0,-0.451641195
G012X8I_1_1,v1,0.188761688
G012X8I_1_1,v2,-0.106287136
G012X8I_1_1,v3,0.136720945
G012X8I_1_1,v4,-0.136950967
G012X8I_1_1,v5,-0.136170448
G012X8I_1_1,v6,0.146436321
G012X8I_1_1,v7,-0.142153692
G012X8I_1_1,v8,-0.18130256
G012X8I_1_1,v9,-0.02498719
G012X8I_1_1,v10,0.367695838
G012X8I_1_1,v11,0.049128164
G012X8I_1_1,v12,-0.050483641
G012X8I_1_1,v13,-0.103751173
G012X8I_1_1,v14,-0.352715578
G038X6I_1_1,v0,0.043684775
G038X6I_1_1,v1,-0.060491392
G038X6I_1_1,v2,0.01435787
G038X6I_1_1,v3,0.071998349
G038X6I_1_1,v4,0.055527511
G038X6I_1_1,v5,0.005698378
G038X6I_1_1,v6,0.053647679
G038X6I_1_1,v7,-0.022520271
G038X6I_1_1,v8,-0.018586217
G038X6I_1_1,v9,-0.028037571
G038X6I_1_1,v10,0.163095297
G038X6I_1_1,v11,0.01297215
G038X6I_1_1,v12,0.020557455
G038X6I_1_1,v13,-0.303635108
G038X6I_1_1,v14,0.027587098
G038X6I_1_1,v15,0.020167415
G038X6I_1_1,v16,-0.062888347
G038X6I_1_1,v17,0.005821548
G038X6I_1_1,v18,-0.047698082
G038X6I_1_1,v19,0.041548194
G038X6I_1_1,v20,-0.027536489
G038X6I_1_1,v21,0.002452252
G038X6I_1_1,v22,0.003457804
G038X6I_1_1,v23,-0.013589603
G038X6I_1_1,v24,-0.311486812
G038X6I_1_1,v25,-0.121541064
G038X6I_1_1,v26,-0.015196527
G038X6I_1_1,v27,-0.303892296
G038X6I_1_1,v28,-0.126555438
G038X6I_1_1,v29,0.023430104
G038X6I_1_1,v30,-0.014113008
G038X6I_1_1,v31,0.038169294
G038X6I_1_1,v32,0.039768248
G038X6I_1_1,v33,-0.081388812
G038X6I_1_1,v34,-0.018270072
G038X6I_1_1,v35,-0.051058258
G038X6I_1_1,v36,-0.052915971
G038X6I_1_1,v37,-0.072149894
G038X6I_1_1,v38,-0.124992828
G038X6I_1_1,v39,0.021592185
G038X6I_1_1,v40,0.015093505
B139X2I_1_1,v0,-0.449148287
B139X2I_1_1,v1,-0.09764508
B139X2I_1_1,v2,0.068461046
B139X2I_1_1,v3,0.186196221
B139X2I_1_1,v4,0.232356319
B139X2I_1_1,v5,0.090402918
B139X2I_1_1,v6,-0.060889469
B139X2I_1_1,v7,0.049957736
B139X2I_1_1,v8,0.141229897
B139X2I_1_1,v9,-0.060880291
B139X2I_1_1,v10,0.195353494
B139X2I_1_1,v11,-0.025763726
B139X2I_1_1,v12,-0.22009931
B139X2I_1_1,v13,-0.110025729
B139X2I_1_1,v14,-0.152881993
B139X2I_1_1,v15,-0.327327363
B139X2I_1_1,v16,-0.166522502
B139X2I_1_1,v17,-0.366483158
B139X2I_1_1,v18,-0.18698117
B139X2I_1_1,v19,-0.145252274
B195X3I_1_1,v0,-0.032330638
B195X3I_1_1,v1,-0.12648584
B195X3I_1_1,v2,-0.016606346
B195X3I_1_1,v3,-0.118757725
B195X3I_1_1,v4,0.092266739
B195X3I_1_1,v5,-0.117481773
B195X3I_1_1,v6,-0.239453654
B195X3I_1_1,v7,0.107479307
B195X3I_1_1,v8,0.107102144
B195X3I_1_1,v9,0.038308064
B195X3I_1_1,v10,-0.107145192
B195X3I_1_1,v11,-0.142574218
B195X3I_1_1,v12,0.074576597
B195X3I_1_1,v13,-0.117937468
B195X3I_1_1,v14,-0.044288589
B195X3I_1_1,v15,0.023075132
B195X3I_1_1,v16,-0.215480754
B195X3I_1_1,v17,0.086387146
B195X3I_1_1,v18,0.065559755
B195X3I_1_1,v19,-0.245840005
B195X3I_1_1,v20,0.014154117
G075X3I_1_1,v0,0.137323297
G075X3I_1_1,v1,-0.498129675
G075X3I_1_1,v2,-0.146707615
G075X3I_1_1,v3,-0.542130752
G075X3I_1_1,v4,-0.339441014
G075X3I_1_1,v5,0.109657921
G075X3I_1_1,v6,-0.042818061
G075X3I_1_1,v7,-0.398764677
G075X3I_1_1,v8,0.19744698
G075X3I_1_1,v9,-0.160430087
G075X3I_1_1,v10,-0.192870981
G075X3I_1_1,v11,-0.46512376
G075X3I_1_1,v12,-0.319103796
G075X3I_1_1,v13,-0.149344145
G075X3I_1_1,v14,-0.465478956
G075X3I_1_1,v15,0.144535345
G075X3I_1_1,v16,0.21492471
G075X3I_1_1,v17,0.142676887
G075X3I_1_1,v18,-0.185677619
G075X3I_1_1,v19,0.005852011
G075X3I_1_1,v20,-0.256555678
G075X3I_1_1,v21,-0.121488992
G075X3I_1_1,v22,0.082121756
G075X3I_1_1,v23,0.144040584
G075X3I_1_1,v24,-0.244636955
G075X3I_1_1,v25,-0.105076395
G042X2I_1_1,v0,0.079221509
G042X2I_1_1,v1,0.170425441
G042X2I_1_1,v2,-0.047677954
G042X2I_1_1,v3,-0.280579991
G042X2I_1_1,v4,-0.136838827
G042X2I_1_1,v5,0.269857153
G042X2I_1_1,v6,0.077749625
G042X2I_1_1,v7,0.349418972
G042X2I_1_1,v8,-0.346565593
G042X2I_1_1,v9,0.243359591
G042X2I_1_1,v10,0.25682275
G042X2I_1_1,v11,0.25682275
G042X2I_1_1,v12,-0.056250011
G042X2I_1_1,v13,-0.14041879
G042X2I_1_1,v14,-0.212171739
G042X2I_1_1,v15,-0.204822437
G042X2I_1_1,v16,0.337237053
G042X2I_1_1,v17,0.020688532
G042X2I_1_1,v18,-0.230777966
G042X2I_1_1,v19,-0.085423568
G042X2I_1_1,v20,0.266094522
G042X2I_1_1,v21,-0.107805868
G042X2I_1_1,v22,-0.265334181
G042X2I_1_1,v23,-0.173855707
G042X2I_1_1,v24,-0.270529159
G042X2I_1_1,v25,-0.083570895
G042X2I_1_1,v26,-0.290852785
B143X6I_1_1,v0,-0.123511696
B143X6I_1_1,v1,-0.134689121
B143X6I_1_1,v2,-0.070774737
B143X6I_1_1,v3,-0.045300018
B143X6I_1_1,v4,-0.291172326
B143X6I_1_1,v5,0.090047425
B143X6I_1_1,v6,0.044932468
B143X6I_1_1,v7,0.167983069
B143X6I_1_1,v8,0.032756252
B143X6I_1_1,v9,0.134127425
B143X6I_1_1,v10,-0.15451292
B143X6I_1_1,v11,-0.301359955
B143X6I_1_1,v12,0.185604644
B143X6I_1_1,v13,-0.002579363
B143X6I_1_1,v14,0.078465726
B143X6I_1_1,v15,-0.103383394
B143X6I_1_1,v16,-0.069135594
B143X6I_1_1,v17,-0.032158643
B143X6I_1_1,v18,-0.146135118
B143X6I_1_1,v19,-0.173022253
B143X6I_1_1,v20,-0.080709557
B143X6I_1_1,v21,-0.003291483
B143X6I_1_1,v22,0.083367807
B143X6I_1_1,v23,-0.179849264
B150X3I_1_1,v0,-0.495145854
B150X3I_1_1,v1,-0.433329262
B150X3I_1_1,v2,-0.191154957
B150X3I_1_1,v3,-0.016272332
B150X3I_1_1,v4,-0.403899532
B150X3I_1_1,v5,-0.215122805
B150X3I_1_1,v6,-0.692703886
B150X3I_1_1,v7,-0.109010205
B150X3I_1_1,v8,-0.125304016
B150X3I_1_1,v9,-0.027498773
B150X3I_1_1,v10,-0.466165223
B150X3I_1_1,v11,0.210233118
B150X3I_1_1,v12,-0.01432816
B150X3I_1_1,v13,-0.164937277
B150X3I_1_1,v14,-0.211132228
B150X3I_1_1,v15,-0.63187932
U280X5I_1_1,v0,0.316933168
U280X5I_1_1,v1,-1.336364557
U280X5I_1_1,v2,0.460299036
U280X5I_1_1,v3,0.34693369
U280X5I_1_1,v4,0.361251099
U280X5I_1_1,v5,0.928611463
U280X5I_1_1,v6,-0.473208755
U280X5I_1_1,v7,-0.522651242
B167X2I_1_1,v0,-0.29247737
B167X2I_1_1,v1,-0.197203818
B167X2I_1_1,v2,0.157943143
B167X2I_1_1,v3,0.237980296
B167X2I_1_1,v4,-0.089002814
B167X2I_1_1,v5,0.270300657
B167X2I_1_1,v6,0.254977668
B167X2I_1_1,v7,-0.125641531
B167X2I_1_1,v8,-0.352396769
B167X2I_1_1,v9,0.078451404
B167X2I_1_1,v10,-0.36797381
G070X2I_1_1,v0,-0.27715867
G070X2I_1_1,v1,0.078097931
G070X2I_1_1,v2,0.082400367
G070X2I_1_1,v3,-0.108198955
G070X2I_1_1,v4,0.014435804
G070X2I_1_1,v5,-0.114251738
G070X2I_1_1,v6,-0.087008199
G070X2I_1_1,v7,0.237556624
G070X2I_1_1,v8,0.044105103
G070X2I_1_1,v9,-0.174700773
G070X2I_1_1,v10,0.001755804
G070X2I_1_1,v11,0.066713517
G070X2I_1_1,v12,-0.065764318
G070X2I_1_1,v13,-0.110456434
G070X2I_1_1,v14,-0.002712989
G070X2I_1_1,v15,-0.060825223
G070X2I_1_1,v16,-0.010066582
G070X2I_1_1,v17,-0.093077044
G070X2I_1_1,v18,-0.228024415
G070X2I_1_1,v19,0.063116105
G070X2I_1_1,v20,-0.002668464
G070X2I_1_1,v21,0.074037768
G070X2I_1_1,v22,0.054307258
G070X2I_1_1,v23,-0.04796087
G070X2I_1_1,v24,-0.112176718
G070X2I_1_1,v25,0.014526198
G070X2I_1_1,v26,-0.243221347
G070X2I_1_1,v27,-0.095463648
G070X2I_1_1,v28,-0.084948198
G070X2I_1_1,v29,-0.121238258
G070X2I_1_1,v30,-0.068831129
G070X2I_1_1,v31,0.126111
G070X2I_1_1,v32,0.138999816
G070X2I_1_1,v33,-0.214012479
G070X2I_1_1,v34,-0.047478264
G070X2I_1_1,v35,-0.122111302
G070X2I_1_1,v36,0.090285561
G070X2I_1_1,v37,-0.023735498
G070X2I_1_1,v38,-0.086811
G070X2I_1_1,v39,0.061964525
G070X2I_1_1,v40,-0.148392737
B112X2I_1_1,v0,-0.192632796
B112X2I_1_1,v1,0.175678039
B112X2I_1_1,v2,-0.247468387
B112X2I_1_1,v3,-0.231496722
B112X2I_1_1,v4,-0.137748844
B112X2I_1_1,v5,-0.079597304
B112X2I_1_1,v6,0.122941388
B112X2I_1_1,v7,0.352287121
B112X2I_1_1,v8,-0.715076542
B112X2I_1_1,v9,-0.448029794
B112X2I_1_1,v10,-0.219192858
B112X2I_1_1,v11,-0.033911144
B112X2I_1_1,v12,-0.548975276
B112X2I_1_1,v13,0.085438076
B112X2I_1_1,v14,0.029604389
G004X8I_1_1,v0,-0.208417675
G004X8I_1_1,v1,0.059470324
G004X8I_1_1,v2,-0.283938729
G004X8I_1_1,v3,-0.249348794
G004X8I_1_1,v4,0.024558542
G004X8I_1_1,v5,-0.292608396
G004X8I_1_1,v6,0.050275045
G004X8I_1_1,v7,-0.156006102
G004X8I_1_1,v8,-0.230531751
G004X8I_1_1,v9,0.017381146
G004X8I_1_1,v10,-0.291806849
G004X8I_1_1,v11,0.335914715
G004X8I_1_1,v12,0.143561959
G004X8I_1_1,v13,0.277896069
G004X8I_1_1,v14,0.596690114
G004X8I_1_1,v15,-0.325006071
G004X8I_1_1,v16,-0.266592265
G004X8I_1_1,v17,-0.2877445
G004X8I_1_1,v18,-0.376197003
G004X8I_1_1,v19,-0.496331148
G004X8I_1_1,v20,-0.285749742
G004X8I_1_1,v21,-0.428769468
G004X8I_1_1,v22,-0.406847177
G004X8I_1_1,v23,-0.085766173
G004X8I_1_1,v24,-0.10807968
G004X8I_1_1,v25,0.095415283
G004X8I_1_1,v26,-0.039190008
G004X8I_1_1,v27,0.039868732
G004X8I_1_1,v28,-0.324082549
G004X8I_1_1,v29,-0.080571161
G004X8I_1_1,v30,0.322424245
G004X8I_1_1,v31,-0.236125423
G004X8I_1_1,v32,-0.360261143
G004X8I_1_1,v33,-0.293904848
G004X8I_1_1,v34,-0.041203813
G004X8I_1_1,v35,-0.143823005
G004X8I_1_1,v36,-0.091558455
G004X8I_1_1,v37,-0.076388855
G004X8I_1_1,v38,-0.344690308
G004X8I_1_1,v39,0.024102221
G004X8I_1_1,v40,-0.205803704
G004X8I_1_1,v41,-0.084494159
U270X6I_1_1,v0,-0.143176617
U270X6I_1_1,v1,-0.311251267
U270X6I_1_1,v2,-0.306224412
U270X6I_1_1,v3,-0.297119414
U270X6I_1_1,v4,-0.292634511
U270X6I_1_1,v5,-0.288080236
U270X6I_1_1,v6,-0.430646794
U270X6I_1_1,v7,-0.12683349
U270X6I_1_1,v8,-0.174620269
U270X6I_1_1,v9,-0.376168388
U270X6I_1_1,v10,-0.376168388
U270X6I_1_1,v11,0.235049971
U270X6I_1_1,v12,0.210871786
U270X6I_1_1,v13,-0.308298384
U270X6I_1_1,v14,0.250544582
U270X6I_1_1,v15,0.175737787
U270X6I_1_1,v16,0.235049971
B151X9I_1_1,v0,-0.066595
B151X9I_1_1,v1,-0.190581117
B151X9I_1_1,v2,-0.053021751
B151X9I_1_1,v3,0.156635141
B151X9I_1_1,v4,-0.016121876
B151X9I_1_1,v5,-0.02129351
B151X9I_1_1,v6,0.156635141
B151X9I_1_1,v7,-0.227186118
B151X9I_1_1,v8,-0.17528845
B151X9I_1_1,v9,-0.046104759
B151X9I_1_1,v10,-0.00955735
B151X9I_1_1,v11,-0.202620108
G043X8I_1_1,v0,0.146694899
G043X8I_1_1,v1,-0.073910394
G043X8I_1_1,v2,0.039979805
G043X8I_1_1,v3,0.138057757
G043X8I_1_1,v4,0.027559349
G043X8I_1_1,v5,0.210305181
G043X8I_1_1,v6,0.030390489
G043X8I_1_1,v7,0.13036218
G043X8I_1_1,v8,0.182557229
G043X8I_1_1,v9,0.144769326
G043X8I_1_1,v10,0.00370365
G043X8I_1_1,v11,-0.015833871
G043X8I_1_1,v12,0.180716104
G043X8I_1_1,v13,0.034986807
G043X8I_1_1,v14,0.103382165
G043X8I_1_1,v15,0.036179448
G043X8I_1_1,v16,0.044721665
G043X8I_1_1,v17,0.078238279
G043X8I_1_1,v18,0.145812114
G043X8I_1_1,v19,0.030390489
G043X8I_1_1,v20,0.03938268
G043X8I_1_1,v21,0.037796616
G043X8I_1_1,v22,0.039999835
G043X8I_1_1,v23,0.192840345
G043X8I_1_1,v24,0.021271071
G043X8I_1_1,v25,0.177208667
G043X8I_1_1,v26,-0.034371298
B122X4I_1_1,v0,-0.024221352
B122X4I_1_1,v1,-0.00481555
B122X4I_1_1,v2,0.101606867
B122X4I_1_1,v3,0.286826876
B122X4I_1_1,v4,0.298172584
B122X4I_1_1,v5,-0.648015881
B122X4I_1_1,v6,-0.637832356
B122X4I_1_1,v7,-0.388453471
B122X4I_1_1,v8,-0.273376906
B122X4I_1_1,v9,-0.364987257
U214X5I_1_1,v0,0.073878373
U214X5I_1_1,v1,0.073878373
